title,slug,topCategoryName,origin,price_unit
Prunes rouges vrac,prunes-rouges-vrac,Fruits et Légumes,FRANCE,3.69 € / KG
Prunes jaunes vrac,prunes-jaunes-vrac,Fruits et Légumes,FRANCE,1.10 € / KG
Prunes Quetsche vrac,prunes-quetsche-vrac,Fruits et Légumes,FRANCE,1.19 € / KG
Prunes Reine-Claude vrac,prunes-reine-claude-vrac,Fruits et Légumes,FRANCE,4.99 € / KG
Prunes Mirabelle,prunes-mirabelle,Fruits et Légumes,FRANCE,7.02 € / KG
Prunes jaunes Bio,prunes-jaunes-bio,Fruits et Légumes,FRANCE,7.98 € / KG
Prunes quetsches REFLETS DE FRANCE,prunes-quetsches-reflets-de-france,Fruits et Légumes,FRANCE,4.65 € / KG
Prunes Mirabelle,prunes-mirabelle,Fruits et Légumes,FRANCE,7.02 € / KG
Prunes Reine Claude dorée  REFLETS DE FRANCE,prunes-reine-claude-doree-reflets-de-france,Fruits et Légumes,FRANCE,6.65 € / KG
Prunes rouges,prunes-rouges,Fruits et Légumes,FRANCE,1.98 € / KG
Prunes jaunes,prunes-jaunes,Fruits et Légumes,FRANCE,1.98 € / KG
Prunes Reine-claude,prunes-reine-claude,Fruits et Légumes,FRANCE,5.99 € / KG
Prunes rouges,prunes-rouges,Fruits et Légumes,FRANCE,7.22 € / KG
Prunes Mirabelle,prunes-mirabelle,Fruits et Légumes,FRANCE,7.80 € / KG
Prunes d'Ente REFLETS DE FRANCE,prunes-d-ente-reflets-de-france,Fruits et Légumes,FRANCE,5.32 € / KG
Prunes rouges PETIT PRIX,prunes-rouges-petit-prix,Fruits et Légumes,ITALIE,3.72 € / KG
Prunes jaunes PETIT PRIX,prunes-jaunes-petit-prix,Fruits et Légumes,FRANCE,3.72 € / KG
Prunes rouges PETIT PRIX,prunes-rouges-petit-prix,Fruits et Légumes,ITALIE,3.72 € / KG
Prunes jaunes PETIT PRIX,prunes-jaunes-petit-prix,Fruits et Légumes,ORIGINE C.E.E.,12.48 € / KG
Prunes rouges PETIT PRIX CARREFOUR,prunes-rouges-petit-prix-carrefour,Fruits et Légumes,origine UE et Hors U.E.,1.98 € / KG
Prunes bio Reine-claude,prunes-bio-reine-claude,Fruits et Légumes,FRANCE,8.98 € / KG
Melon gros calibre,melon-gros-calibre,Fruits et Légumes,FRANCE,1.99 € / U
Melon jaune,melon-jaune,Fruits et Légumes,ESPAGNE,3.99 € / U
Melon Galia,melon-galia,Fruits et Légumes,ESPAGNE,2.50 € / U
Melon vert,melon-vert,Fruits et Légumes,AFRIQUE DU SUD,3.99 € / U
Melon,melon,Fruits et Légumes,SENEGAL,3.80 € / U
Melon baby CEE,melon-baby-cee,Fruits et Légumes,ORIGINE C.E.E.,2.00 € / KG
Melon,melon,Fruits et Légumes,FRANCE,1.49 € / U
Melon charentais jaune  REFLETS DE FRANCE,melon-charentais-jaune-reflets-de-france,Fruits et Légumes,FRANCE,1.69 € / U
Melon blanc,melon-blanc,Fruits et Légumes,FRANCE,3.51 € / U
Melon Jimbee,melon-jimbee,Fruits et Légumes,ORIGINE C.E.E.,3.55 € / U
Melon en morceaux Vertufood,melon-en-morceaux-vertufood,Fruits et Légumes,origine UE et Hors U.E.,4.16 € / KG
Mini pastèque,mini-pasteque,Fruits et Légumes,ORIGINE C.E.E.,2.00 € / U
Mini pastèque,mini-pasteque,Fruits et Légumes,FRANCE,3.00 € / U
Pastèque Bio,pasteque-bio,Fruits et Légumes,ESPAGNE,3.79 € / U
Pastèque,pasteque,Fruits et Légumes,FRANCE,7.99 € / U
Pastèque mini,pasteque-mini,Fruits et Légumes,ORIGINE C.E.E.,3.00 € / U
Pastèque,pasteque,Fruits et Légumes,FRANCE,3.99 € / U
Pastèque en morceaux Vertufood,pasteque-en-morceaux-vertufood,Fruits et Légumes,origine UE et Hors U.E.,3.22 € / KG
Airelles,airelles,Fruits et Légumes,PAYS TIERS,12.50 € / KG
Assortiment de fruits rouges et son sachet de coulis,assortiment-de-fruits-rouges-et-son-sachet-de-coulis,Fruits et Légumes,origine UE et Hors U.E.,21.00 € / KG
Cerises,cerises,Fruits et Légumes,ORIGINE C.E.E.,11.98 € / KG
Cerises rouges,cerises-rouges,Fruits et Légumes,FRANCE,6.68 € / KG
Cerises rouges grosses vrac,cerises-rouges-grosses-vrac,Fruits et Légumes,FRANCE,17.99 € / KG
Cerises rouges moyennes vrac,cerises-rouges-moyennes-vrac,Fruits et Légumes,FRANCE,4.49 € / KG
Cerises rouges,cerises-rouges,Fruits et Légumes,FRANCE,7.00 € / KG
Cerises rouges,cerises-rouges,Fruits et Légumes,FRANCE,9.98 € / KG
Cerises rouges,cerises-rouges,Fruits et Légumes,FRANCE,11.65 € / KG
Cerises,cerises,Fruits et Légumes,FRANCE,11.99 € / KG
Cerises REFLETS DE FRANCE,cerises-reflets-de-france,Fruits et Légumes,FRANCE,12.65 € / KG
Duo de framboise et groseille et son sachet de coulis,duo-de-framboise-et-groseille-et-son-sachet-de-coulis,Fruits et Légumes,origine UE et Hors U.E.,24.10 € / KG
Duo de framboise et myrtille et son sachet de coulis,duo-de-framboise-et-myrtille-et-son-sachet-de-coulis,Fruits et Légumes,origine UE et Hors U.E.,24.10 € / KG
Figue de barbarie,figue-de-barbarie,Fruits et Légumes,origine UE et Hors U.E.,5.98 € / KG
Figue Fraîche,figue-fraiche,Fruits et Légumes,ORIGINE C.E.E.,3.99 € / KG
Figues  fraîches vrac,figues-fraiches-vrac,Fruits et Légumes,FRANCE,6.99 € / KG
Figues fraîches violettes,figues-fraiches-violettes,Fruits et Légumes,FRANCE,9.98 € / KG
Figues de Barbarie,figues-de-barbarie,Fruits et Légumes,ORIGINE C.E.E.,5.00 € / KG
Figues fraîches bio,figues-fraiches-bio,Fruits et Légumes,FRANCE,19.96 € / KG
Figues Baglama vrac,figues-baglama-vrac,Fruits et Légumes,FRANCE,6.49 € / KG
Figues de Barbarie  CARREFOUR,figues-de-barbarie-carrefour,Fruits et Légumes,origine UE et Hors U.E.,2.83 € / KG
Figues fraîches,figues-fraiches,Fruits et Légumes,ORIGINE PAYS TIERS,0.99 € / U
Fraises Gariguette Label Rouge,fraises-gariguette-label-rouge,Fruits et Légumes,FRANCE,19.96 € / KG
Fraises rondes,fraises-rondes,Fruits et Légumes,FRANCE,12.91 € / KG
Fraises rondes,fraises-rondes,Fruits et Légumes,ESPAGNE,19.16 € / KG
Fraises Dream,fraises-dream,Fruits et Légumes,FRANCE,13.20 € / KG
Fraises Gariguette,fraises-gariguette,Fruits et Légumes,FRANCE,15.56 € / KG
Fraises Gariguette,fraises-gariguette,Fruits et Légumes,ESPAGNE,15.96 € / KG
Fraises rondes,fraises-rondes,Fruits et Légumes,ESPAGNE,8.00 € / KG
Fraises Mara des Bois,fraises-mara-des-bois,Fruits et Légumes,FRANCE,11.96 € / KG
Fraises rondes,fraises-rondes,Fruits et Légumes,ORIGINE C.E.E.,2.26 € / KG
Fraises Gariguette,fraises-gariguette,Fruits et Légumes,FRANCE,17.16 € / KG
Fraises rondes,fraises-rondes,Fruits et Légumes,FRANCE,11.99 € / KG
Fraises Gariguette,fraises-gariguette,Fruits et Légumes,FRANCE,2.91 € / U
Fraises rondes,fraises-rondes,Fruits et Légumes,ORIGINE C.E.E.,11.96 € / KG
Fraises,fraises,Fruits et Légumes,FRANCE,12.48 € / KG
Fraises Ciflorette  CARREFOUR,fraises-ciflorette-carrefour,Fruits et Légumes,FRANCE,12.00 € / KG
Fraises rondes,fraises-rondes,Fruits et Légumes,ORIGINE C.E.E.,7.99 € / KG
Fraises Carpentras,fraises-carpentras,Fruits et Légumes,FRANCE,9.99 € / KG
Fraises Ciflorette,fraises-ciflorette,Fruits et Légumes,FRANCE,13.80 € / KG
Fraises agroécologie REFLETS DE FRANCE,fraises-agroecologie-reflets-de-france,Fruits et Légumes,FRANCE,15.96 € / KG
Fraises SIMPL,fraises-simpl,Fruits et Légumes,ESPAGNE,5.98 € / KG
Fraises rondes,fraises-rondes,Fruits et Légumes,FRANCE,17.16 € / KG
Framboise,framboise,Fruits et Légumes,FRANCE,19.96 € / KG
Framboise CEE,framboise-cee,Fruits et Légumes,PORTUGAL,15.16 € / KG
Framboise,framboise,Fruits et Légumes,FRANCE,19.92 € / KG
Framboise,framboise,Fruits et Légumes,FRANCE,14.00 € / KG
Framboises,framboises,Fruits et Légumes,origine UE et Hors U.E.,27.92 € / KG
Framboises,framboises,Fruits et Légumes,ORIGINE PAYS TIERS,15.96 € / KG
Framboises,framboises,Fruits et Légumes,MAROC,19.92 € / KG
Groseilles rouges,groseilles-rouges,Fruits et Légumes,FRANCE,25.52 € / KG
Groseilles,groseilles,Fruits et Légumes,ORIGINE C.E.E.,20.00 € / KG
Mini Figues vrac,mini-figues-vrac,Fruits et Légumes,FRANCE,3.49 € / KG
Mûres,mures,Fruits et Légumes,FRANCE,15.92 € / KG
Mûres,mures,Fruits et Légumes,ORIGINE PAYS TIERS,31.92 € / KG
Myrtille,myrtille,Fruits et Légumes,FRANCE,15.16 € / KG
Myrtille Zéro Résidu,myrtille-zero-residu,Fruits et Légumes,ORIGINE PAYS TIERS,13.00 € / KG
Myrtille Zéro Résidu,myrtille-zero-residu,Fruits et Légumes,ORIGINE PAYS TIERS,15.00 € / KG
Myrtille,myrtille,Fruits et Légumes,FRANCE,14.00 € / KG
Myrtille,myrtille,Fruits et Légumes,ORIGINE C.E.E.,14.00 € / KG
Myrtilles,myrtilles,Fruits et Légumes,FRANCE,18.32 € / KG
Myrtilles,myrtilles,Fruits et Légumes,CHILI,16.63 € / KG
Myrtilles,myrtilles,Fruits et Légumes,origine UE et Hors U.E.,17.98 € / KG
Myrtilles,myrtilles,Fruits et Légumes,origine UE et Hors U.E.,14.23 € / KG
Myrtilles,myrtilles,Fruits et Légumes,origine UE et Hors U.E.,17.98 € / KG
Plateau de framboise,plateau-de-framboise,Fruits et Légumes,ORIGINE PAYS TIERS,13.99 € / KG
Plateau de myrtille,plateau-de-myrtille,Fruits et Légumes,ORIGINE PAYS TIERS,12.99 € / KG
Rhubarbe,rhubarbe,Fruits et Légumes,FRANCE,4.99 € / KG
Baby kiwi à grignoter  NERGI,baby-kiwi-a-grignoter-nergi,Fruits et Légumes,FRANCE,16.00 € / KG
Bananes rose vrac,bananes-rose-vrac,Fruits et Légumes,FRANCE,0.68 € / KG
Bananes plantain vrac,bananes-plantain-vrac,Fruits et Légumes,COLOMBIE,2.99 € / KG
Bananes frécinette,bananes-frecinette,Fruits et Légumes,ORIGINE PAYS TIERS,12.00 € / KG
Bananes Frécinette,bananes-frecinette,Fruits et Légumes,COLOMBIE,16.64 € / KG
Bananes Plantain jaunes vrac,bananes-plantain-jaunes-vrac,Fruits et Légumes,COTE D’IVOIRE,2.99 € / KG
Bananes plantain verte vrac,bananes-plantain-verte-vrac,Fruits et Légumes,COLOMBIE,0.80 € / KG
Bananes Frecinette,bananes-frecinette,Fruits et Légumes,ORIGINE PAYS TIERS,7.80 € / KG
Bananes des Antilles,bananes-des-antilles,Fruits et Légumes,GUADELOUPE,1.89 € / U
Bananes Cavendish,bananes-cavendish,Fruits et Légumes,ORIGINE PAYS TIERS,0.81 € / KG
Bananes bio,bananes-bio,Fruits et Légumes,ORIGINE PAYS TIERS,0.13 € / KG
Kiwi Hayward  PETIT PRIX,kiwi-hayward-petit-prix,Fruits et Légumes,NOUVELLE-ZELANDE,3.99 € / KG
Kiwi jaune,kiwi-jaune,Fruits et Légumes,FRANCE,3.99 € / U
Kiwi rouge,kiwi-rouge,Fruits et Légumes,origine UE et Hors U.E.,2.99 € / U
Kiwi rouge,kiwi-rouge,Fruits et Légumes,FRANCE,5.99 € / U
Kiwi Hayward Hayward,kiwi-hayward-hayward,Fruits et Légumes,NOUVELLE-ZELANDE,3.99 € / U
Kiwis Hayward agroécologie FILIERE QUALITE CARREFOUR,kiwis-hayward-agroecologie-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,6.05 € / KG
Kiwis jaunes SUNGOLD,kiwis-jaunes-sungold,Fruits et Légumes,NOUVELLE-ZELANDE,4.09 € / U
Kiwis mûrs à point Hayward,kiwis-murs-a-point-hayward,Fruits et Légumes,FRANCE,4.69 € / U
Kiwis gold,kiwis-gold,Fruits et Légumes,FRANCE,9.33 € / KG
Kiwis jaunes,kiwis-jaunes,Fruits et Légumes,ORIGINE PAYS TIERS,2.49 € / U
Kiwis Hayward,kiwis-hayward,Fruits et Légumes,origine UE et Hors U.E.,3.49 € / U
Ananas Victoria,ananas-victoria,Fruits et Légumes,REUNION,4.99 € / U
Ananas Pain Sucre,ananas-pain-sucre,Fruits et Légumes,FRANCE,4.79 € / U
Ananas extra sweet FLORETTE IDEES FRAICHES,ananas-extra-sweet-florette-idees-fraiches,Fruits et Légumes,FRANCE,14.50 € / KG
Ananas en morceaux CARREFOUR LE MARCHE,ananas-en-morceaux-carrefour-le-marche,Fruits et Légumes,COSTA RICA,10.00 € / KG
Ananas en tranches CARREFOUR LE MARCHE,ananas-en-tranches-carrefour-le-marche,Fruits et Légumes,COSTA RICA,9.00 € / KG
Ananas en morceaux CARREFOUR LE MARCHE,ananas-en-morceaux-carrefour-le-marche,Fruits et Légumes,COSTA RICA,8.75 € / KG
Ananas en morceaux Vertufood,ananas-en-morceaux-vertufood,Fruits et Légumes,origine UE et Hors U.E.,3.86 € / KG
Carambole,carambole,Fruits et Légumes,FRANCE,2.49 € / U
Châtaignes pelées et cuites,chataignes-pelees-et-cuites,Fruits et Légumes,FRANCE,14.98 € / KG
Chayote vrac,chayote-vrac,Fruits et Légumes,FRANCE,1.27 € / KG
Combava,combava,Fruits et Légumes,FRANCE,15.99 € / KG
Gingembre,gingembre,Fruits et Légumes,CHINE,2.09 € / KG
Goyave,goyave,Fruits et Légumes,FRANCE,1.24 € / KG
Grenade,grenade,Fruits et Légumes,ESPAGNE,2.19 € / U
Grenadille vrac,grenadille-vrac,Fruits et Légumes,FRANCE,2.49 € / KG
Kaki,kaki,Fruits et Légumes,ESPAGNE,0.89 € / U
Kaki prix rond,kaki-prix-rond,Fruits et Légumes,ORIGINE C.E.E.,2.67 € / KG
Kaki,kaki,Fruits et Légumes,ORIGINE C.E.E.,2.50 € / KG
Kaki Bio,kaki-bio,Fruits et Légumes,FRANCE,3.49 € / U
Kaki Bio,kaki-bio,Fruits et Légumes,ORIGINE C.E.E.,4.99 € / U
Kaki SIMPL,kaki-simpl,Fruits et Légumes,origine UE et Hors U.E.,2.99 € / KG
Kaki Muscat,kaki-muscat,Fruits et Légumes,origine UE et Hors U.E.,3.99 € / U
Kakis muscat,kakis-muscat,Fruits et Légumes,FRANCE,5.99 € / KG
Kumquat,kumquat,Fruits et Légumes,FRANCE,17.16 € / KG
Litchi avion,litchi-avion,Fruits et Légumes,FRANCE,16.63 € / KG
Litchi avion,litchi-avion,Fruits et Légumes,origine UE et Hors U.E.,15.96 € / KG
Litchis vrac,litchis-vrac,Fruits et Légumes,MADAGASCAR,11.99 € / KG
Litchis branche vrac CARREFOUR,litchis-branche-vrac-carrefour,Fruits et Légumes,AFRIQUE DU SUD,25.99 € / KG
Longan,longan,Fruits et Légumes,FRANCE,14.99 € / KG
Mangoustan,mangoustan,Fruits et Légumes,FRANCE,4.79 € / KG
Mangue Bio,mangue-bio,Fruits et Légumes,PEROU,2.59 € / U
Mangue avion,mangue-avion,Fruits et Légumes,PEROU,4.99 € / U
Mangue CARREFOUR LE MARCHE,mangue-carrefour-le-marche,Fruits et Légumes,EGYPTE,13.33 € / KG
Mangue CARREFOUR LE MARCHE,mangue-carrefour-le-marche,Fruits et Légumes,BENIN,15.00 € / KG
Mangue en morceaux Vertufood,mangue-en-morceaux-vertufood,Fruits et Légumes,origine UE et Hors U.E.,3.04 € / KG
Mangue fraîche préparée BLUE SKIES,mangue-fraiche-preparee-blue-skies,Fruits et Légumes,GHANA,14.50 € / KG
Nashi vrac,nashi-vrac,Fruits et Légumes,CHINE,4.99 € / KG
Nèfle vrac,nefle-vrac,Fruits et Légumes,FRANCE,4.99 € / KG
Noix de coco,noix-de-coco,Fruits et Légumes,COTE D’IVOIRE,1.49 € / U
Noix de coco CARREFOUR LE MARCHE,noix-de-coco-carrefour-le-marche,Fruits et Légumes,BENIN,12.50 € / KG
Papaye,papaye,Fruits et Légumes,BRESIL,3.99 € / U
Papaye verte vrac,papaye-verte-vrac,Fruits et Légumes,FRANCE,19.99 € / KG
Papaye verte vrac,papaye-verte-vrac,Fruits et Légumes,FRANCE,18.99 € / KG
Physalis,physalis,Fruits et Légumes,COLOMBIE,19.10 € / KG
Physalis,physalis,Fruits et Légumes,FRANCE,19.90 € / KG
Pitahaya jaune premium vrac,pitahaya-jaune-premium-vrac,Fruits et Légumes,FRANCE,5.26 € / KG
Pitahaya rouge bergerie vrac,pitahaya-rouge-bergerie-vrac,Fruits et Légumes,FRANCE,4.83 € / KG
Ramboutan,ramboutan,Fruits et Légumes,FRANCE,4.49 € / KG
Rhubarbe Bio,rhubarbe-bio,Fruits et Légumes,FRANCE,7.85 € / KG
Tamarin,tamarin,Fruits et Légumes,THAILANDE,8.87 € / KG
Taro eddoe vrac,taro-eddoe-vrac,Fruits et Légumes,FRANCE,1.91 € / KG
Petites pommes pour enfants,petites-pommes-pour-enfants,Fruits et Légumes,FRANCE,3.12 € / KG
Petites pommes  pour enfants CARREFOUR LE MARCHE,petites-pommes-pour-enfants-carrefour-le-marche,Fruits et Légumes,FRANCE,3.12 € / KG
Poire Selena Bio,poire-selena-bio,Fruits et Légumes,FRANCE,8.18 € / KG
Poire vrac QTEE,poire-vrac-qtee,Fruits et Légumes,FRANCE,3.79 € / KG
Poires Abate vrac,poires-abate-vrac,Fruits et Légumes,ITALIE,3.99 € / KG
Poires Conférence vrac,poires-conference-vrac,Fruits et Légumes,BELGIQUE,2.99 € / KG
Poires Comice vrac,poires-comice-vrac,Fruits et Légumes,FRANCE,3.99 € / KG
Poires Guyot vrac,poires-guyot-vrac,Fruits et Légumes,FRANCE,2.99 € / KG
Poires Fred,poires-fred,Fruits et Légumes,FRANCE,3.99 € / KG
Poires Passe Crassane vrac,poires-passe-crassane-vrac,Fruits et Légumes,ESPAGNE,3.99 € / KG
Poires William vertes vrac,poires-william-vertes-vrac,Fruits et Légumes,ITALIE,1.59 € / KG
Poires,poires,Fruits et Légumes,ISRAEL,2.99 € / U
Poires PETIT PRIX,poires-petit-prix,Fruits et Légumes,PORTUGAL,2.49 € / KG
Poires PREMIER PRIX,poires-premier-prix,Fruits et Légumes,PORTUGAL,2.49 € / KG
Poires Conférence vrac FILIERE QUALITE CARREFOUR,poires-conference-vrac-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,3.19 € / KG
Poires William vertes vrac FILIERE QUALITE CARREFOUR,poires-william-vertes-vrac-filiere-qualite-carrefour,Fruits et Légumes,ITALIE,3.29 € / KG
Poires Abate vrac CARREFOUR,poires-abate-vrac-carrefour,Fruits et Légumes,ITALIE,1.59 € / KG
Poires Guyot vrac CARREFOUR,poires-guyot-vrac-carrefour,Fruits et Légumes,FRANCE,2.99 € / KG
Poires Angelys,poires-angelys,Fruits et Légumes,FRANCE,2.98 € / KG
Poires Angelys vrac,poires-angelys-vrac,Fruits et Légumes,FRANCE,4.39 € / KG
Poires mûres à point,poires-mures-a-point,Fruits et Légumes,ITALIE,4.65 € / KG
Pomme cripps pink,pomme-cripps-pink,Fruits et Légumes,FRANCE,1.99 € / KG
Pomme reinette grise du Canada,pomme-reinette-grise-du-canada,Fruits et Légumes,FRANCE,1.99 € / KG
Pommes Boskoop,pommes-boskoop,Fruits et Légumes,FRANCE,2.99 € / KG
Pommes Braeburn vrac,pommes-braeburn-vrac,Fruits et Légumes,FRANCE,2.19 € / KG
Pommes grises du Canada vrac,pommes-grises-du-canada-vrac,Fruits et Légumes,FRANCE,1.15 € / KG
Pommes Elstar vrac,pommes-elstar-vrac,Fruits et Légumes,FRANCE,3.29 € / KG
Pommes Fuji vrac,pommes-fuji-vrac,Fruits et Légumes,FRANCE,2.99 € / KG
Pommes Chantecler vrac,pommes-chantecler-vrac,Fruits et Légumes,FRANCE,1.19 € / KG
Pommes Golden Delicious vrac,pommes-golden-delicious-vrac,Fruits et Légumes,FRANCE,2.49 € / KG
Pommes Gala vrac,pommes-gala-vrac,Fruits et Légumes,FRANCE,2.69 € / KG
Pommes Red Chief vrac,pommes-red-chief-vrac,Fruits et Légumes,FRANCE,2.99 € / KG
Pommes Boskoop vrac FILIERE QUALITE CARREFOUR,pommes-boskoop-vrac-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,1.19 € / KG
Pommes Golden Delicious AOP REFLETS DE FRANCE,pommes-golden-delicious-aop-reflets-de-france,Fruits et Légumes,FRANCE,3.99 € / U
Pommes bicolores,pommes-bicolores,Fruits et Légumes,FRANCE,1.35 € / KG
Pommes Choupette,pommes-choupette,Fruits et Légumes,FRANCE,1.67 € / KG
Pommes Joya vrac,pommes-joya-vrac,Fruits et Légumes,FRANCE,2.99 € / KG
Pommes jaunes Bio,pommes-jaunes-bio,Fruits et Légumes,FRANCE,2.66 € / KG
Pommes Granny Smith vrac,pommes-granny-smith-vrac,Fruits et Légumes,FRANCE,1.19 € / KG
Pommes Reine des Reinettes vrac,pommes-reine-des-reinettes-vrac,Fruits et Légumes,FRANCE,3.49 € / KG
Pommes Canada grises vrac FILIERE QUALITE CARREFOUR,pommes-canada-grises-vrac-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,2.99 € / KG
Pommes Elstar vrac FILIERE QUALITE CARREFOUR,pommes-elstar-vrac-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,2.99 € / KG
Pommes Fuji vrac FILIERE QUALITE CARREFOUR,pommes-fuji-vrac-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,2.99 € / KG
Pommes Chantecler vrac FILIERE QUALITE CARREFOUR,pommes-chantecler-vrac-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,2.99 € / KG
Pommes Reine des Reinettes vrac FILIERE QUALITE CARREFOUR,pommes-reine-des-reinettes-vrac-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,1.99 € / KG
Pommes Canada grises vrac FILIERE QUALITE CARREFOUR,pommes-canada-grises-vrac-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,2.99 € / KG
Pommes Reine Reinettes vrac Bio,pommes-reine-reinettes-vrac-bio,Fruits et Légumes,FRANCE,3.89 € / KG
Pommes Gala FILIERE QUALITE CARREFOUR,pommes-gala-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,1.99 € / KG
Pommes Elstar,pommes-elstar,Fruits et Légumes,FRANCE,1.00 € / KG
Pommes Canada,pommes-canada,Fruits et Légumes,FRANCE,1.54 € / KG
Pommes Golden Delicious REFLETS DE FRANCE,pommes-golden-delicious-reflets-de-france,Fruits et Légumes,FRANCE,2.51 € / U
Pommes Jonagored vrac,pommes-jonagored-vrac,Fruits et Légumes,FRANCE,2.19 € / KG
Pommes Tentation vrac,pommes-tentation-vrac,Fruits et Légumes,FRANCE,3.50 € / KG
Pommes Granny Smith vrac,pommes-granny-smith-vrac,Fruits et Légumes,FRANCE,2.99 € / KG
Pommes Gala,pommes-gala,Fruits et Légumes,FRANCE,2.19 € / KG
Pommes Gala agroécologie FILIERE QUALITE CARREFOUR,pommes-gala-agroecologie-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,1.99 € / KG
Pommes Gala REFLETS DE FRANCE,pommes-gala-reflets-de-france,Fruits et Légumes,FRANCE,2.99 € / U
Pommes Golden Delicious FILIERE QUALITE CARREFOUR,pommes-golden-delicious-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,2.00 € / U
Pommes Gala FILIERE QUALITE CARREFOUR,pommes-gala-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,2.00 € / U
Pommes Reinette grise du Canada,pommes-reinette-grise-du-canada,Fruits et Légumes,FRANCE,2.80 € / U
Pommes Chantecler,pommes-chantecler,Fruits et Légumes,FRANCE,2.80 € / U
Pommes Ariane vrac,pommes-ariane-vrac,Fruits et Légumes,FRANCE,2.99 € / KG
Pommes bicolores,pommes-bicolores,Fruits et Légumes,FRANCE,2.60 € / KG
Pommes Pink Lady + caba offert Pink lady,pommes-pink-lady-caba-offert-pink-lady,Fruits et Légumes,FRANCE,2.25 € / KG
Pommes Fuji,pommes-fuji,Fruits et Légumes,FRANCE,1.60 € / KG
Pommes Reinette Armorique vrac,pommes-reinette-armorique-vrac,Fruits et Légumes,FRANCE,2.89 € / KG
Pommes Jazz vrac,pommes-jazz-vrac,Fruits et Légumes,FRANCE,3.89 € / KG
Pommes gala petit calibre FILIERE QUALITE CARREFOUR,pommes-gala-petit-calibre-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,2.49 € / KG
Pommes Golden Delicious vrac,pommes-golden-delicious-vrac,Fruits et Légumes,FRANCE,2.99 € / KG
Pommes Cripps Pink,pommes-cripps-pink,Fruits et Légumes,FRANCE,1.40 € / KG
Pommes bicolores SIMPL,pommes-bicolores-simpl,Fruits et Légumes,FRANCE,1.66 € / KG
Pommes bicolores SIMPL,pommes-bicolores-simpl,Fruits et Légumes,FRANCE,1.50 € / KG
Pommes canada FILIERE QUALITE CARREFOUR,pommes-canada-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,0.67 € / KG
Pommes golden FILIERE QUALITE CARREFOUR,pommes-golden-filiere-qualite-carrefour,Fruits et Légumes,FRANCE,1.99 € / KG
