title;slug;topCategoryName;origin;price_unit;price
Vin Rosé I.G.P. Pays d'Oc Cinsault Syrah LES ORMES DE CAMBRAS;vin;Boissons;;4.47;3.35
Vin Rosé I.G.P. Pays d'Hérault LES TALANDIERES;vin;Boissons;;2.87;2.15
Vin Rosé AOP Côtes de Provence LA CAVE D'AUGUSTIN FLORENT;vin;Boissons;;6.00;17.99
Vin Rosé AOP Côtes de Provence LA CAVE D'AUGUSTIN FLORENT;vin;Boissons;;8.25;6.19
Vin Rosé A.O.C. Bordeaux LA CAVE D'AUGUSTIN FLORENT;vin;Boissons;;4.55;13.65
Vin Rosé A.O.P. Bergerac LA CAVE D'AUGUSTIN FLORENT;vin;Boissons;;5.27;3.95
Vin Rosé A.O.P. Bordeaux Clairet LA CAVE D'AUGUSTIN FLORENT;vin;Boissons;;5.47;4.1
Vin Rosé I.G.P. Pays d'Oc Cinsault Grenache L'HERITAGE DE CARILLAN;vin;Boissons;;4.33;3.25
Vin Rosé I.G.P. Pays d'Oc Gris L'HERITAGE DE CARILLAN;vin;Boissons;;3.08;9.25
Vin Rosé A.O.P. Val de Loire Cabernet d'Anjou LA CAVE D'AUGUSTIN FLORENT;vin;Boissons;;7.97;2.99
Vin Rosé A.O.P. Côteaux Varois en Provence ESTANDON  TERRES DE SAINT LOUIS;vin;Boissons;;7.93;5.95
Vin Rosé IGP Méditerranée DOMAINE L'OPIDDUM DES CAUVINS;vin;Boissons;;6.33;4.75
Vin Rosé A.O.P. Coteaux d'Aix-En-Provence Cuvée Tradition CHATEAU MONTAURONE;vin;Boissons;;8.87;6.65
Vin Rosé IGP Méditerranée DOMAINE L'OPPIDUM DES CAUVINS CUVEE CESAR;vin;Boissons;;6.12;4.59
Vin Rosé A.O.P. Saint-Chinian COL DE LA SERRE;vin;Boissons;;7.85;5.89
Vin Rosé I.G.P. languedoc Roussillon Gard LES TALANDIERES;vin;Boissons;;2.43;12.15
Vin Rosé Bordeaux Merlot CAVE DE QUINSAC;vin;Boissons;;7.87;5.9
Vin rosé A.O.P. Côtes Du Roussillon CUVEE LES BARADAUX;vin;Boissons;;4.07;3.05
Vin Rosé de France Cinsault Et Grenache LA FRANCETTE;vin;Boissons;;3.32;2.49
Vin Rouge A.O.P. Grignan les Adhémar LES PETITES CAVES;vin;Boissons;;3.00;2.25
Vin Rosé de Pays PELURE D'OIGNON;vin;Boissons;;2.25;1.69
Vin Rosé I.G.P. Côtes Catalanes LA FONTAINE SAINT ANDRE;vin;Boissons;;3.23;9.7
Vin Rosé A.O.P. Rosé d'Anjou DOMAINE DES CHARMES;vin;Boissons;;6.12;4.59
Vin Rosé I.G.P. Pays d'Oc Gris L'HERITAGE DE CARILLAN;vin;Boissons;;4.79;3.59
Vin Rosé AOP Côtes de Provence BERNE;vin;Boissons;;13.27;9.95
Vin Rosé A.O.P. Côte-de-Provence DOUCE VIE LES MURAIRES TENTATION BERNARD MAGREZ;vin;Boissons;;11.00;8.25
Vin Rosé IGP languedoc Roussillon Var LA FONTAINE SAINT ANDRE;vin;Boissons;;3.33;9.99
Vin Rosé Gris MISS ANAIS;vin;Boissons;;8.25;6.19
Vin rosé château rasque  cuvée alexandra SAINT JEAN VIEUX;vin;Boissons;;30.65;22.99
Vin rosé JAJA DE JAU;vin;Boissons;;3.80;11.39
Vin rosé de Pays d'Oc le Jaja de Jau;vin;Boissons;;6.00;4.5
Vin Rosé Languedoc-Roussillon AOP CHATEAU DE JAU;vin;Boissons;;11.99;8.99
Vin Rosé Languedoc-Roussillon AOP Bio CHATEAU DE JAU;vin;Boissons;;12.65;9.49
Vin Rosé AOP Côtes de Provence CHATEAU DE L'AUMERADE;vin;Boissons;;7.93;5.95
Vin Rosé A.O.P. Camargue Tête de Cuvée DALADEL;vin;Boissons;;10.60;7.95
Vin Rosé I.G.P. Sable de Camargue Bio PINK FLAMINGO;vin;Boissons;;10.05;30.15
Vin Rosé Syrah 6° LOW MATTER WHAT* SYRAH 6°;vin;Boissons;;7.93;5.95
Vin Rosé AOP Côtes de Provence VALESTREL;vin;Boissons;;10.73;8.05
Vin Rosé I.G.P. Pays d'Oc Merlot ROCHE MAZET;vin;Boissons;;4.79;3.59
Vin Rosé I.G.P. Méditerranée LES CALANDIERES;vin;Boissons;;5.32;3.99
Vin Rosé de France Grenache Merlot VIEUX PAPES;vin;Boissons;;4.05;3.04
Vin Rosé Bordeaux CUVEE HORTENSE;vin;Boissons;;6.65;4.99
Vin Rosé Légère et Veloutée CUISSE DE BERGERE;vin;Boissons;;4.33;3.25
Vin Rosé A.O.P. Bordeaux Bio LA CROIX D'AUSTERAN;vin;Boissons;;7.59;5.69
Vin Rosé Languedoc-Roussillon ROSE D’ADIMANT;vin;Boissons;;11.45;8.59
Vin Blanc Languedoc-Roussillon AOP PINS DE CAMILLE;vin;Boissons;;6.65;4.99
Vin Rosé IGP Méditerranée SAINT SAGNOL;vin;Boissons;;5.67;4.25
Boisson Aromatisée à Base de Vin Rosé Saveur Pamplemousse VERY FRESHIZZ';vin;Boissons;;4.63;6.95
Vin Rosé A.O.P. Val de Loire Anjou PLESSIS DUVAL;vin;Boissons;;6.80;5.1
Boisson aromatisée à base de vin rosé pétillant à la framboise FRESHIZZ' VERY;vin;Boissons;;4.63;6.95
Vin Rosé A.O.P. Côtes de Provence AIME ROQUESANTE;vin;Boissons;;12.12;9.09
Vin Rosé A.O.P. Cabernet d'Anjou PLESSIS DUVAL;vin;Boissons;;6.92;5.19
Vin Rosé A.O.P. Pays d'Oc Grenache LES ORMES DE CAMBRAS;vin;Boissons;;4.60;3.45
Vin Rosé Aromatisée Saveur Cassis VERY;vin;Boissons;;3.60;2.7
Vin Rosé Loire Cabernet Franc VILLA LORANE;vin;Boissons;;5.27;3.95
Vin Rouge Alsace Pinot Noir Bio WOLFBERGER;vin;Boissons;;15.13;11.35
Vin rosé  Buzet;vin;Boissons;;6.52;4.89
Vin rosé pays d'Oc Cabernet RAFALE;vin;Boissons;;5.67;4.25
Vin rosé AOP Côtes du Roussillon  CAYROU;vin;Boissons;;5.19;3.89
Vin rosé AOP Côtes du Roussillon;vin;Boissons;;7.73;5.8
Vin Rosé A.O.P. Côtes Du Roussillon RASIGUERES;vin;Boissons;;8.52;6.39
Vin Rosé Languedoc-Roussillon AOP TAICHAT;vin;Boissons;;7.72;5.79
Vin Rosé A.O.P. Côte Du Roussillon TREMOINE DE RASIGUERES;vin;Boissons;;9.59;7.19
Vin Rosé A.O.P. Sable de Camargue Grain de Gris L'ESTIL;vin;Boissons;;7.99;5.99
Vin Rosé A.O.P. Provence Bio BILLETTE;vin;Boissons;;11.85;8.89
Vin Rosé A.O.P. languedoc LA CAVE D'AUGUSTIN FLORENT;vin;Boissons;;5.05;3.79
Vin Rosé Côte Du Rhône Syrah Mourvèdre LE CANON DU MARECHAL;vin;Boissons;;9.59;7.19
Vin Rosé Languedoc-Roussillon LES HAUTS DE PAULILLES;vin;Boissons;;14.80;11.1
Vin  rosé  LES VINS AMEDEE;vin;Boissons;;5.60;4.2
Vin Rosé A.O.P. Luberon PRAIRIE;vin;Boissons;;6.25;4.69
Vin rosé Saint-Pourçain TERRE & FUSION;vin;Boissons;;6.25;4.69
Vin rosé Saint-Pourçain Cuvée Réservée;vin;Boissons;;6.93;5.2
Vin rosé Bordeaux La Grande Cuvée DOURTHE;vin;Boissons;;9.93;7.45
Vin rosé de Pays des Maures Tibouren VIGNOBLES RAVEL;vin;Boissons;;7.19;5.39
Vin Rosé Côtes de Duras Bio BB DE BERTICOT;vin;Boissons;;7.72;5.79
Vin rosé AOP Corse Réserve du Président Sciaccrellu  RESERVE DU PRESIDENT;vin;Boissons;;9.27;6.95
Vin  Rosé  DOMAINE DE CABARET;vin;Boissons;;8.20;6.15
Vin Rosé AOC Saint Mont DUC DE TERMES;vin;Boissons;;5.45;4.09
Vin Rosé AOC Saint Mont DE BATZ;vin;Boissons;;8.67;6.5
Vin rosé Saint Mont MARQUIS DE SEILLAN;vin;Boissons;;6.65;4.99
Vin rosé  Côtes de Gascogne;vin;Boissons;;5.32;3.99
Vin Rosé A.O.P. Bearn LES FRONDEURS;vin;Boissons;;6.27;4.7
Vin rosé de pays des Landes;vin;Boissons;;3.99;2.99
Vin rosé  Tursan  CAVE VIGNERONS LANDAIS;vin;Boissons;;5.19;3.89
Vin rosé  Tursan  SECRET D'EUGENIE;vin;Boissons;;6.40;4.8
Vin rosé  Tursan  PAYSAGE;vin;Boissons;;5.20;3.9
Vin Rosé Languedoc-Roussillon AOP L'ESTABEL;vin;Boissons;;3.97;11.9
Vin rosé AOP Languedoc Cabrières L'ESTABEL;vin;Boissons;;4.47;3.35
Vin Rosé Languedoc-Roussillon Bio BERGERIE DES SCHISTES;vin;Boissons;;6.65;4.99
Vin Rosé IGP Méditerranée DOMAINE PETIT SONNAILLER;vin;Boissons;;5.99;4.49
Vin Rosé AOP Côtes de Provence CHATEAU L'ESPARRON;vin;Boissons;;10.87;8.15
Vin Rosé AOP Bandol DOMAINE MAUBERNARD;vin;Boissons;;15.40;11.55
Vin  Rosé  L'OPPIDUM;vin;Boissons;;7.73;5.8
Vin rosé IGP du VAR DOMAINE L'ESPARRON;vin;Boissons;;2.99;14.95
Vin  Rosé AOP Sainte Victoire DOMAINE DE L'ANTICAILLE;vin;Boissons;;11.20;8.4
Vin Rosé A.O.P. Côtes de Provence PERLE DE FRUIT;vin;Boissons;;11.00;8.25
Vin Rosé A.O.P. Coteaux de Provence Vent Bio DOMAINE DE VIRE;vin;Boissons;;8.27;6.2
Vin rosé IGP Ardèche  Cuvée d'une nuit  VIGNERONS ARDECHOIS;vin;Boissons;;5.87;4.4
Vin Rosé Ardèche LES MULETIERS;vin;Boissons;;3.87;2.9
Vin Rosé Ardèche Par Passion Bio VIGNERONS ARDECHOIS;vin;Boissons;;7.20;5.4
Vin Rosé Vinovalle ROSE PISCINE;vin;Boissons;;6.52;4.89
Vin Rosé IGP Comte Tolosan TERREO;vin;Boissons;;4.47;3.35
Vin Rosé IGP Côtes du Tarn LES PASTELIERS ROSE;vin;Boissons;;3.53;2.65
Vin Rosé A.O.P. Côtes-Du-Roussillon MAS AMIEL LE PLAISIR ROSE;vin;Boissons;;12.39;9.29
Vin  Rosé AOP Bio  CHAPELLE DU SEUIL;vin;Boissons;;9.67;7.25
Vin Rosé Languedoc-Roussillon DOMAINE BRIAL;vin;Boissons;;8.92;6.69
Vin rosé  de pays des Côtes Catalanes  DOM ICI;vin;Boissons;;5.53;4.15
Vin rosé Vin de pays Côtes Catalanes;vin;Boissons;;8.20;6.15
Vin rosé  de pays Côtes Catalanes  VIGNOBLES DOM BRIAL;vin;Boissons;;7.27;5.45
Vin Rosé I.G.P. Méditerranée STUDIO BY MIRAVAL;vin;Boissons;;15.87;11.9
Vin Rosé Côtes Du Rhône Bio DOMAINE TALIANI;vin;Boissons;;6.87;5.15
Vin Rosé Languedoc-Roussillon AOP VIGNOBLE DES 2 TERRES;vin;Boissons;;6.33;4.75
Vin rosé AOP Accent du Béarn BEARN;vin;Boissons;;3.22;9.65
Vin rosé AOP Elan Béarnais BEARN;vin;Boissons;;4.80;3.6
Vin rosé  Bearn  CUVEE OCEANE;vin;Boissons;;4.67;3.5
Vin rosé Qu'Aimary AOP BEARN;vin;Boissons;;4.87;3.65
Vin rosé ELORNI;vin;Boissons;;13.05;9.79
Vin Rosé A.O.P. Ventoux VMV EXCELLENCE;vin;Boissons;;5.87;4.4
Vin rosé AOP Saint-Pourçain  DOMAINE FOUCHER LEBRUN;vin;Boissons;;6.87;5.15
Vin Rosé Loire Anjou AOP DOMAINE FOUCHER LEBRUN;vin;Boissons;;6.33;4.75
Vin  Rosé  CHATEAU SAINTMAUR;vin;Boissons;;14.60;10.95
Vin rosé IGP Méditerranée l'instant Bio DOMAINE LES TOULONS;vin;Boissons;;7.33;5.5
Vin Rosé AOP Coteaux D'Aix en Provence CHATEAU DE VAUCLAIRE;vin;Boissons;;8.79;6.59
Vin Rosé A.O.P. Côtes de Provence CHATEAU ROCHESOLEIL;vin;Boissons;;9.80;7.35
Vin Rosé A.O.P. Côtes de Provence CHANTROSE;vin;Boissons;;11.67;8.75
Vin Rouge Languedoc-Roussillon COL DE L'ESPEYROLS;vin;Boissons;;10.39;7.79
Vin Rosé Côte Roannaise VIGNOBLE DE CHAMPAGNY;vin;Boissons;;6.33;4.75
Vin Rosé de France SMILEY;vin;Boissons;;8.53;6.4
Vin Rosé  BUNAN SELECTION;vin;Boissons;;6.50;19.5
Vin Rosé Bio DOMAINES BUNAN;vin;Boissons;;8.09;40.45
Vin Rosé AOP Bandol DOMAINES BUNAN;vin;Bio et Ecologie;;18.20;13.65
Vin rosé de pays du Gard LA BELLE PIERRE;vin;Boissons;;2.28;22.79
Vin rosé de Pays d'Oc LA BELLE PIERRE;vin;Boissons;;2.97;14.85
Vin  Rosé  CHATEAU DU ROUET;vin;Boissons;;19.99;14.99
Vin rosé Côtes de Catalanes gris de grenache CHATEAU PEZILLA;vin;Boissons;;6.60;4.95
Vin Rosé Languedoc-Roussillon CHATEAU PEZILLA;vin;Boissons;;6.93;5.2
Vin  Rosé Bio  CONSCICE;vin;Boissons;;11.19;8.39
Vin  Rosé  DOMAINE DE L'ABBAYE;vin;Boissons;;13.93;10.45
Vin  Rosé  CHATEAU BREGOIT;vin;Boissons;;7.80;5.85
Vin rosé Coteaux du Languedoc Saint-Saturnin DOMAINE DES MAZES;vin;Boissons;;5.89;4.42
Vin Rosé AOP Crisquet Montpeyroux LES VIGNOBLES D'OC;vin;Produits régionaux et locaux;;10.65;7.99
Vin Rosé AOP Bandol GARNE;vin;Boissons;;13.80;10.35
Vin  Rosé Rosé à la Rosé  ELIE SUMEIRE;vin;Boissons;;10.87;8.15
Vin Rosé A.O.P. Côtes-de-Provence Sainte-Victoire DOMAINES ELIE SUMEIRE;vin;Boissons;;12.87;9.65
Vin Rosé AOP Coteaux Varois en Provence Bio DOMAINE DU LOOU;vin;Boissons;;11.85;8.89
Vin Rosé Loire Reuilly Pinot Gris BRISSEZ SENNEDOT;vin;Boissons;;13.32;9.99
Vin Rosé Loire Menetou-Salon BRISSEZ SENNEDOT;vin;Boissons;;10.53;7.9
Vin Rosé A.O.P. Bordeaux CARRELET D'ESTUAIRE;vin;Boissons;;6.60;4.95
Vin Rosé AOP Ajaccio Sciacarellu CLOS CAPITORO;vin;Boissons;;16.67;12.5
Vin Rosé AOP Coteaux D'Aix en Provence VIRGINIE;vin;Boissons;;7.72;5.79
Vin Rosé IGP Méditerranée TRAVERSIERE;vin;Boissons;;5.99;4.49
Vin blanc bio AOP  DOMAINE COULOMB;vin;Boissons;;9.27;6.95
Vin Rosé IGP LE ROC;vin;Boissons;;5.45;4.09
Vin  Rosé AOP Grache Bio  CHATEAU BAS;vin;Bio et Ecologie;;11.93;8.95
Vin Rosé AOP la Fare les Oliviers LES VIGNERONS DU CASTELLAS;vin;Boissons;;5.99;4.49
Vin rosé  de pays Côtes Catalanes  MJG BRIU;vin;Boissons;;6.25;4.69
Vin rosé  CUVEE DE JOSEPH;vin;Boissons;;3.56;10.69
Vin rosé des Côtes Catalanes DOMAINE DE VEZIAN;vin;Boissons;;6.87;5.15
Vin rosé de pays Vaucluse CELLIER DES PRINCES;vin;Boissons;;5.45;4.09
Vin Rosé Bordeaux PIERRE JEAN LARRAQUE;vin;Boissons;;5.27;3.95
Vin Rosé AOP Coteaux D'Aix en Provence TREILLES DE CEZANNE;vin;Boissons;;7.27;5.45
Vin Rosé AOP Coteaux D'Aix en Provence DOMAINE DES OULLIERES;vin;Boissons;;7.53;5.65
Vin rosé Costières de Nîmes Réserve AOP MILLE X;vin;Boissons;;6.60;4.95
Vin Rosé A.O.P. Provence LES PETITES CAVES;vin;Boissons;;6.07;4.55
Vin Rosé Languedoc-Roussillon LES VIGNOBLES D'OC;vin;Boissons;;10.60;7.95
Vin Rosé AOC Bandol DOMAINE DE L'OLIVETTE;vin;Boissons;;17.73;13.3
Vin  Rosé Bandol AOP  DOMAINE LES TOULONS;vin;Boissons;;18.00;13.5
Vin  Rosé Bandol AOP  DOMAINE DE L'OLIVETTE;vin;Boissons;;17.32;12.99
Vin rosé  Sancerre  LES ROUESSES;vin;Boissons;;15.33;11.5
Vin rosé AOP Bandol Port Alon DOMAINE DE CAMBARET;vin;Boissons;;15.80;11.85
Vin Rosé AOP Côtes de Provence CHATEAU ST JULI D'AILLE;vin;Boissons;;9.40;7.05
Vin Rosé AOP Bandol Cuvée Prestige DOMAINE LA SUFFRE;vin;Boissons;;13.93;10.45
Vin Rosé Loire Reuilly Pinot Noir AOP DOMAINE HENRI BEURDIN ET FILS;vin;Boissons;;10.00;7.5
Vin Rosé Languedoc-Roussillon IGP DOMAINE DES HOSPICES;vin;Boissons;;7.19;5.39
Vin Rosé languedoc-Roussilon TERRASSOUS;vin;Boissons;;3.29;16.45
Vin Rosé de France TERRASSOUS;vin;Boissons;;2.87;28.69
Vin Rosé Languedoc-Roussillon TERRASSOUS;vin;Boissons;;3.80;18.99
Vin rosé AOP Coteaux Varois DOMAINE DE CAMBARET;vin;Boissons;;6.60;4.95
Vin rosé  de Pays Rosmarin;vin;Boissons;;4.60;3.45
Vin rosé  de Pays Gris Améthyste;vin;Boissons;;4.79;3.59
Vin  Rosé AOP  DOMAINE ESCARAVATIE;vin;Boissons;;14.60;10.95
Vin rosé AOP Ajaccio  DOMAINE DE PRATAVONE;vin;Boissons;;10.40;7.8
Vin rosé de pays d'Oc Grenache TERRE EULALIE;vin;Boissons;;5.32;3.99
Boisson Aromatisé Fines Bulles à Base de Vin Rosé Sans Alcool NOZECO;vin;Boissons;;6.60;4.95
Vin Rosé A.O.P. Provence Grenache Cinsault LES MARQUETS;vin;Boissons;;13.72;10.29
Vin rosé  Rosé de Loire  DIDIER DELAUNAY;vin;Boissons;;4.60;3.45
Vin rosé IGP Méditérannée ROSE MARIE;vin;Boissons;;6.33;4.75
Vin rosé bio vin de pays Gris des Sables DOMAINE DE MONTCALM;vin;Boissons;;7.32;5.49
Vin rosé de Pays d'Oc Gris DOMAINE DE MONTCALM;vin;Boissons;;6.40;4.8
Vin Rosé de France Grenache Autrement Bio GERARD BETRAND;vin;Boissons;;11.87;4.45
Vin Rosé I.G.P. Pays d'Oc Naturae Syrah Rosé GERARD BERTRAND;vin;Boissons;;10.07;7.55
Vin Rosé A.O.P. languedoc COTES DES ROSES;vin;Boissons;;10.39;7.79
Vin Rosé I.G.P. Pays d'Oc GIO GRENACHE;vin;Boissons;;6.47;4.85
Vin Rosé de France TROUBLE;vin;Boissons;;10.56;7.92
Vin Rosé AOP Coteaux D'Aix en Provence CHATEAU VIRANT;vin;Boissons;;10.76;8.07
Vin rosé  vin de pays des Bouches du Rhône  DOMAINE VIRANT;vin;Boissons;;7.59;5.69
Vin rosé  de Pays Gris  DOMAINE VIRANT;vin;Boissons;;7.99;5.99
Vin Rosé A.O.P. Côtes-Du-Rhône E.GUIGAL;vin;Boissons;;12.12;9.09
Vin rosé AOP Cheverny  DOMAINE LE PORTAIL;vin;Boissons;;7.27;5.45
Vin rosé AOP Touraine;vin;Boissons;;7.19;5.39
Rosé Valencay - Cuvée des Gardes 2014;vin;Boissons;;6.87;5.15
Vin rosé  Menetou-Salon  DOMAINE DU LORIOT;vin;Boissons;;13.00;9.75
Vin rosé TERRE DE CAMARGUE;vin;Boissons;;7.93;5.95
Vin Rosé A.O.P. Côtes de Provence M DE MINUTY;vin;Boissons;;20.65;15.49
Vin rosé  Bordeaux Clairet  CHATEAU DE VIAUT;vin;Boissons;;6.33;4.75
Vin rosé vin de Pays Cuvée Réservée DOMAINE BASTIDE VIEILLE;vin;Boissons;;3.93;2.95
Vin Rosé Languedoc-Roussillon CHATEAU DE CALADROY;vin;Boissons;;12.87;9.65
Vin Rosé doux naturels Rivesaltes Ambre CHATEAU DE CALADROY;vin;Boissons;;12.60;9.45
Vin Rosé Côtes Du Rhône AOP CHATEAU FARGUEIROL;vin;Boissons;;6.07;4.55
Vin rosé de Pays CELLIER LOU BASSAQUET;vin;Boissons;;5.33;15.99
Vin Rosé de l'Union Européenne BEAUVAL;vin;Boissons;;2.05;2.05
Vin Rosé I.G.P. Méditerranée;vin;Boissons;;3.72;2.79
Vin Rosé A.O.P. Costière de Nimes MARCELLUS;vin;Boissons;;5.13;3.85
Vin Rosé A.O.P. Cabernet d'Anjou DOMAINE DES CHARMES;vin;Boissons;;7.05;5.29
Vin rosé de table ROSEFEUILLE;vin;Boissons;;1.63;2.45
Vin Rosé A.O.P. Côte de Provence GRAIN DE SOLEIL;vin;Boissons;;5.32;3.99
Vin Rosé Merlot Fruité et Floral 5,5% BONS MOMENTS;vin;Boissons;;6.53;4.9
Vin rosé LES PINTADES;vin;Boissons;;5.93;4.45
Vin rosé IGP le gris DOMAINE TERRA VECCHIA;vin;Boissons;;10.65;7.99
Vin rosé IGP Île de beauté bio DOMAINE TERRA VECCHIA;vin;Boissons;;9.59;7.19
Vin Rosé I.G.P. Ile de Beauté DOMAINE DE TERRA VECCHIA NIELLUCCIU;vin;Boissons;;7.33;5.5
Vin Rosé Languedoc-Roussillon AOP GARRUS;vin;Produits régionaux et locaux;;3.88;11.65
Vin Rosé Pays D'Oc Saint Guilhem IGP EN TOUTE INTIMITE;vin;Boissons;;6.52;4.89
Vin Rosé Cuvée Yaguel MAAYANE;vin;Boissons;;6.16;4.62
Vin  Rosé AOP  LE ROUGIAN;vin;Boissons;;7.67;5.75
Vin Rosé AOP le Blason LES VIGNERONS DE TARADEAU;vin;Boissons;;4.30;21.5
Vin Rosé IGP Méditerranée CRAZY TROPEZ;vin;Boissons;;6.60;4.95
Vin rosé ICE TROPEZ;vin;Boissons;;12.00;3.3
Vin rosé  Côtes du Lot Esprit;vin;Boissons;;5.60;4.2
Vin Rosé Languedoc-Roussillon CHAPEAU BAS AUMEL;vin;Boissons;;9.20;6.9
Vin rosé vin de pays du Val de Loire Gamay GANICHAUD;vin;Boissons;;3.87;2.9
Vin rosé aop fronton prestige CHATEAU CLAMENS;vin;Boissons;;7.53;5.65
Vin rosé  bio Sable de Camargue;vin;Boissons;;7.93;5.95
Vin Rouge A.O.P. Pic Saint-Loup CUVEE DES 3 ERMITES;vin;Boissons;;10.53;7.9
Vin rosé  de Pays  DOMAINE SAINT JEAN;vin;Boissons;;5.93;4.45
Vin rosé lubéron LES CLAPES;vin;Boissons;;6.80;5.1
Vin rosé AOP Côtes du Roussillon  CHATEAU SAINT-ROCH;vin;Boissons;;11.40;8.55
Vin Rosé I.G.P. Côtes Catalanes LAFAGE;vin;Boissons;;15.32;11.49
Vin Rosé IGP Méditerranée BERNE;vin;Boissons;;6.38;19.15
Vin Rosé AOP Coteaux d'Aix en Provence DOMAINE LES TOULONS;vin;Boissons;;7.99;5.99
Vin rouge Cotes du Rhône  BECASSIER VIEILLES VIGNES;vin;Boissons;;7.67;5.75
Vin Rosé Coteaux Du lectourois LE ROSE D'ANGELIQUE;vin;Boissons;;2.16;10.8
Vin rosé AOP de pays Languedoc;vin;Boissons;;6.40;4.8
Vin rosé  Vin de Pays d'Oc  LES 3 FILLES;vin;Boissons;;5.07;3.8
Vin rosé AOP Pic Saint-Loup  VIGNOBLES BOIS ST JEAN;vin;Boissons;;7.53;5.65
Vin Blanc Languedoc-Roussillon AOP TERRES DES AINES;vin;Boissons;;7.73;5.8
Vin Rosé Languedoc-Roussillon Bio MON PETIT PLAISIR;vin;Boissons;;7.87;5.9
Vin Rosé Bordeaux CHATEAU MONTGAILLARD;vin;Boissons;;7.33;5.5
Vin Rosé Sud-Ouest Côtes de Gascogne LES 3 DOMAINES;vin;Boissons;;2.73;13.65
Vin rosé Château Ministre Cuvée Prestige  LES VIGNOBLES D'OC;vin;Boissons;;8.25;6.19
Vin rosé IGP Var - Terrasses PIERRALET;vin;Boissons;;4.26;21.29
Vin Rosé IGP Pays du Var PIERRALET;vin;Boissons;;7.53;5.65
Vin  Rosé AOP  CHATEAU PAS DU CERF;vin;Boissons;;17.13;12.85
Vin Rosé A.O.P. Provence CHATEAU CAMP LONG;vin;Boissons;;9.45;7.09
Vin rosé  vin de pays du Val de Loire Gamay  DOMAINE DE LA GARNIERE;vin;Boissons;;4.79;3.59
Vin Rosé I.G.P. Pays d'Oc Première PUECH-HAUT;vin;Boissons;;17.20;12.9
Vin Pétillant Crémant de Loire rosé brut MONCONTOUR;vin;Boissons;;9.40;7.05
Vin Rosé Bordeaux LA CABANE TCHANQUEE;vin;Boissons;;5.20;3.9
Vin Rosé Côtes Du Rhône ECLAT DU SUD SAINT MAURICE;vin;Boissons;;6.13;9.2
Vin rosé bio vin de pays de Méditerranée LES BEYNES;vin;Boissons;;7.33;5.5
Vin Rosé A.O.P. Côtes Du Rhone Duche d'Uzes ROQUEVINIERE;vin;Boissons;;7.59;5.69
Vin Rosé I.G.P. Pays d'Oc ROQUEVINIERE;vin;Boissons;;6.33;4.75
Vin rosé Côtes du Roussillon AOP V DE VALMY;vin;Boissons;;10.33;7.75
Vin rosé Sable de Camargue Gris de Gris SABLEDOC;vin;Boissons;;6.92;5.19
Vin rosé Bordeaux  CHATEAU SAINTE CATHERINE;vin;Boissons;;4.29;4.5
Vin Rosé IGP Pays d'Oc Bleu de Mer 9% BERNARD MAGREZ;vin;Boissons;;9.73;7.3
Vin Rosé IGP Pays d'Oc BLEU DE MER;vin;Boissons;;6.60;4.95
Vin Rosé IGP Pays d'Oc Bleu de Mer BERNARD MAGREZ;vin;Boissons;;5.57;16.7
Vin Rosé Bordeaux ROSE DE LA SOLITUDE;vin;Boissons;;10.60;7.95
Vin  Rosé  EXCELLCE DES MURAIRES;vin;Boissons;;21.32;15.99
Vin Rosé AOP Côtes de Provence TRIPLETTE;vin;Boissons;;9.27;6.95
Vin Rosé IGP Var CHAPEAU;vin;Boissons;;9.32;6.99
Vin Rosé Fruité AMOR;vin;Boissons;;7.99;5.99
Vin Rosé DOMAINE DE CANTARELLE;vin;Boissons;;7.60;5.7
Vin Rosé AOP Côteaux d'Aix en Provence TRINQUETTE;vin;Boissons;;8.20;6.15
Vin Rosé A.O.P. Pays d'Oc DOMAINE DU GIVAUDAN INES;vin;Boissons;;5.67;4.25
Vin rosé AOP DOMAINE DE CAMBARET;vin;Boissons;;5.00;14.99
Vin Rosé Sud Ouest IGP Comté Tolosan FAUTES DE MERLES, JE NE BOIS QUE CA;vin;Boissons;;7.99;5.99
Vin  Rosé AOP Sainte Victoire  VILLA ROSALIE;vin;Boissons;;11.99;8.99
Vin Rosé Languedoc-Roussillon PIC SAINT LOUP;vin;Boissons;;12.73;9.55
Vin Rosé Loire Saint-Pourçain Gamay DOMAINE GARDIEN;vin;Boissons;;8.65;6.49
Vin Rosé AOP Coteaux d'Aix en Provence DOMAINE SAINTE PHILOMENE;vin;Boissons;;9.67;7.25
Vin rosé de pays Côteaux du Pont du Gard gris CIGALA;vin;Boissons;;7.67;5.75
Vin Rosé A.O.P. Provence Bio CHATEAU DE L'ESCARELLE;vin;Boissons;;11.73;8.8
Vin Rosé Bordeaux CHATEAU DE LANDIRAS;vin;Boissons;;9.32;6.99
Vin Rosé Sans Alcool Provençale Bio LE PETIT BERET;vin;Boissons;;6.60;4.95
Vin rosé bio de pays Vaucluse LA CLAIRIERE;vin;Boissons;;7.93;5.95
Vin Rosé A.O.P. Bandol BAIE D'ARGENT;vin;Boissons;;9.27;6.95
Vin Villa D'Or;vin;Boissons;;6.53;4.9
Vin Rosé Côtes Du Rhône PIQUE BOUFFIGUES;vin;Boissons;;7.27;5.45
Vin Rosé I.G.P. Méditérranée Bio LE BIEN PAR LE BON;vin;Boissons;;9.32;6.99
