"Date";"title";"slug";"product_family";"origin";"price";"total_kg_co2";"total_kg_co2_farming";"total_kg_co2_processing";"total_kg_co2_packaging";"total_kg_co2_transport";"total_kg_co2_retail";"total_kg_co2_consumption"
"26/07/2022";"Sirop fraise CARREFOUR ORIGINAL";"soda";"Boissons";"";2.95;0.493;0.0902;0.013;0.138;0.209;0.0363;0.0068
"19/08/2024";"Vin Blanc Côtes Du Rhône Chardonnay Bio DOMAINE TALIANI";"vin";"Boissons";"";5.75;0.951;0.226;0.0248;0.509;0.175;0.0118;0.0051
"26/02/2024";"Tablette de chocolat noir extra aux noisettes POULAIN";"tablette-de-chocolat-noir-extra-aux-noisettes-poulain";"Epicerie sucrée";"";3.25;0.245;0.133;0.0302;0.0481;0.0303;0.0035;0.0
"14/05/2023";"Bière Rouge Aromatisée à la Cerise, Griottes non Filtrée PELICAN";"biere";"Boissons";"";9.45;2.67;0.158;0.541;1.23;0.654;0.0719;0.0135
"02/08/2024";"Fromage Mascarpone Et Gorgonzola";"fromage";"Crèmerie et Produits laitiers";"";1.95;0.879;0.73;0.0407;0.0636;0.0383;0.0055;0.001
"26/06/2024";"Thé vert bruleur Bio JARDIN BIO ETIC";"the";"Epicerie sucrée";"";2.95;0.0013;0.0007;0.0;0.0002;0.0001;0.0;0.0003
"04/03/2024";"Soda citron aux arômes naturels FANTA";"soda";"Boissons";"";1.35;0.247;0.0451;0.0065;0.069;0.105;0.0182;0.0034
"13/02/2022";"Bonbons Maxi Flex Colors LUTTI";"bonbons-maxi-flex-colors-lutti";"Epicerie sucrée";"";1.85;0.335;0.162;0.0682;0.052;0.0475;0.0047;0.0
"11/12/2022";"Vin Rosé A.O.P. Côtes Du Rhône les Pierrasques LA CAVE D'AUGUSTIN FLORENT";"vin";"Boissons";"";12.89;3.8;0.902;0.0992;2.04;0.699;0.0471;0.0205
"08/03/2023";"Courgettes cuisinées à la provençale CASSEGRAIN";"courgettes-cuisinees-a-la-provencale-cassegrain";"Epicerie salée";"";2.65;0.118;0.0379;0.0;0.0;0.0601;0.0051;0.0149
"03/09/2023";"Compote pomme sans sucres ajoutés CHARLES & ALICE";"compote-pomme-sans-sucres-ajoutes-charles-alice";"Crèmerie et Produits laitiers";"";2.69;0.327;0.0736;0.0001;0.0;0.21;0.0175;0.0259
"17/06/2023";"Vin Rouge A.O.P. languedoc Roussillon Corbières LES PETITES CAVES";"vin";"Boissons";"";2.65;0.952;0.226;0.0248;0.51;0.175;0.0118;0.0051
"05/12/2022";"Tablette de chocolat noir raisins amandes et noisettes NESTLE LES RECETTES DE L'ATELIER";"tablette-de-chocolat-noir-raisins-amandes-et-noisettes-nestle-les-recettes-de-l-atelier";"Epicerie sucrée";"";3.25;0.208;0.113;0.0257;0.0409;0.0258;0.003;0.0
"27/04/2023";"Cerneaux de noix  SEEBERGER";"cerneaux-de-noix-seeberger";"Fruits et Légumes";"CHILI";16.5;2.06;1.54;0.0;0.188;0.148;0.0245;0.162
"03/01/2023";"Yaourt aux fruits bifidus fraise abricot rhubarbe figue cerise mangue ACTIVIA";"yaourt-aux-fruits-bifidus-fraise-abricot-rhubarbe-figue-cerise-mangue-activia";"Crèmerie et Produits laitiers";"";6.49;2.91;0.695;0.0002;1.32;0.685;0.0497;0.161
"22/03/2023";"Coupes à garnir parfum chocolat LA BASQUAISE";"coupes-a-garnir-parfum-chocolat-la-basquaise";"Surgelés";"";3.85;0.828;0.702;0.035;0.0758;0.0116;0.0039;0.0
"16/03/2022";"Barre chocolat salty peanuts SUNDY";"barre-chocolat-salty-peanuts-sundy";"Epicerie sucrée";"";2.85;1.42;1.2;0.06;0.13;0.0199;0.0067;0.0
"10/07/2023";"Fromage frais framboises ISIGNY STE MERE";"fromage-frais-framboises-isigny-ste-mere";"Crèmerie et Produits laitiers";"";2.99;0.772;0.52;0.0;0.0;0.24;0.0066;0.005
"24/06/2024";"Vin rouge  de pays des Côtes Catalanes  DOM ICI";"vin";"Boissons";"";4.15;0.952;0.226;0.0248;0.51;0.175;0.0118;0.0051
"15/01/2023";"Bonbons bergamote de Nancy";"bonbons-bergamote-de-nancy";"Epicerie sucrée";"";3.91;0.149;0.0721;0.0303;0.0231;0.0211;0.0021;0.0
"01/07/2024";"Gazpacho Concombre et Menthe ALVALLE";"gazpacho-concombre-et-menthe-alvalle";"Fruits et Légumes";"";4.29;0.733;0.28;0.0001;0.0;0.375;0.0313;0.0462
"08/02/2024";"Coeurs de palmiers tendres - selection d'ailleurs D'AUCY";"coeurs-de-palmiers-tendres-selection-d-ailleurs-d-aucy";"Epicerie salée";"";4.95;0.0938;0.0206;0.0;0.0;0.0484;0.005;0.0197
"18/07/2022";"Thé noir Original English Breakfast TWININGS";"the";"Epicerie sucrée";"";3.15;0.0017;0.0009;0.0;0.0003;0.0001;0.0;0.0005
"17/02/2024";"Mandarines sans pesticides de synthèse dés la floraison FILIERE QUALITE CARREFOUR";"mandarines-sans-pesticides-de-synthese-des-la-floraison-filiere-qualite-carrefour";"Fruits et Légumes";"ESPAGNE";2.0;0.304;0.0061;0.0001;0.0;0.231;0.0145;0.0523
"24/06/2023";"Riz au lait vanille de Madagascar KER RONAN";"riz-au-lait-vanille-de-madagascar-ker-ronan";"Crèmerie et Produits laitiers";"";2.59;0.483;0.341;0.0052;0.0403;0.0898;0.0068;0.0
"27/10/2023";"Biscuits galets d'Auvergne myrtille L'AUVERGNAT NATURE";"biscuits-galets-d-auvergne-myrtille-l-auvergnat-nature";"Epicerie sucrée";"";3.09;0.129;0.0903;0.0;0.0;0.0344;0.0029;0.0014
"30/09/2024";"Fromage de Chèvre Frais CHAVROUX";"fromage";"Crèmerie et Produits laitiers";"";3.25;1.32;1.1;0.0611;0.0955;0.0575;0.0083;0.0015
"15/07/2023";"Salade mâche roquette  CARREFOUR LE MARCHE";"salade-mache-roquette-carrefour-le-marche";"Fruits et Légumes";"FRANCE";1.7;0.109;0.0226;0.0001;0.0;0.0496;0.0093;0.0269
"09/03/2024";"Epinards hachés à la crème CARREFOUR CLASSIC'";"epinards-haches-a-la-creme-carrefour-classic";"Epicerie salée";"";1.65;0.139;0.0396;0.0;0.0;0.0812;0.0154;0.0033
"21/12/2023";"Maki fun mix SUSHI DAILY";"maki-fun-mix-sushi-daily";"Viandes et Poissons";"FRANCE";30.5;0.356;0.078;0.0002;0.0;0.184;0.0191;0.0748
"25/09/2024";"Fromage Râpé Cheddar Rouge WYKE FARM";"fromage";"Crèmerie et Produits laitiers";"";2.27;1.06;0.876;0.0488;0.0764;0.046;0.0066;0.0012
"20/09/2024";"Biscuits tartelettes citron BONNE MAMAN";"biscuits-tartelettes-citron-bonne-maman";"Epicerie sucrée";"";3.04;0.191;0.0485;0.0;0.0;0.102;0.0064;0.0345
"03/08/2023";"Beurre Doux 60% Mat. Gr. BOCAGE";"beurre-doux-60-mat-gr-bocage";"Crèmerie et Produits laitiers";"";2.19;1.98;1.82;0.0125;0.031;0.102;0.0101;0.0017
"21/01/2024";"Chou Fleur en Branches ROCHEFONTAINE";"chou-fleur-en-branches-rochefontaine";"Epicerie salée";"";2.45;0.305;0.11;0.0;0.0;0.107;0.0099;0.0773
"11/01/2023";"Boisson aux fruits saveur Pomme Cassis Framboise OASIS";"soda";"Boissons";"";2.05;0.493;0.0902;0.013;0.138;0.209;0.0363;0.0068
"20/05/2022";"Vin Rouge de l'Union Européenne CRAMOISAY";"vin";"Boissons";"";10.36;3.81;0.904;0.0994;2.04;0.7;0.0471;0.0205
"13/10/2022";"Curry de lentilles D'AUCY";"curry-de-lentilles-d-aucy";"Epicerie salée";"";2.29;0.233;0.0564;0.0003;0.0516;0.0977;0.0268;0.0
"21/03/2024";"Fromage Salers AOP FILIERE QUALITE CARREFOUR";"fromage";"Crèmerie et Produits laitiers";"";1.06;1.17;0.974;0.0543;0.0849;0.0511;0.0074;0.0014
"11/06/2024";"Vin Rosé Côte Roannaise VIGNOBLE DE CHAMPAGNY";"vin";"Boissons";"";4.75;0.952;0.226;0.0248;0.51;0.175;0.0118;0.0051
"11/07/2024";"Vin Rosé Loire Anjou Cabernet Franc AOP SECRETS DE CHAI";"vin";"Boissons";"";4.75;0.952;0.226;0.0248;0.51;0.175;0.0118;0.0051
"02/10/2022";"Asperges blanches REFLETS DE FRANCE";"asperges-blanches-reflets-de-france";"Fruits et Légumes";"FRANCE";7.5;0.819;0.485;0.0001;0.0;0.209;0.0184;0.108
"03/01/2022";"Vin Rosé A.O.P. Côteaux Varois en Provence ESTANDON  TERRES DE SAINT LOUIS";"vin";"Boissons";"";5.95;0.952;0.226;0.0248;0.51;0.175;0.0118;0.0051
"18/04/2023";"Barre chocolatée Chocolat au Lait KINDER BUENO";"barre-chocolatee-chocolat-au-lait-kinder-bueno";"Epicerie sucrée";"";7.05;3.39;2.87;0.143;0.31;0.0476;0.0159;0.0
"12/01/2023";"Café moulu doux L'OR";"cafe";"Epicerie sucrée";"";7.49;0.318;0.218;0.0091;0.0645;0.0201;0.0005;0.0056
"28/02/2023";"Vin Rouge Languedoc-Roussillon SAINTE LUCIE ROUGE";"vin";"Boissons";"";6.75;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"19/02/2023";"Vin rosé  Tursan  PAYSAGE";"vin";"Boissons";"";3.9;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"23/02/2024";"Vin Rouge Côtes Du Rhône AOP VISAN CLASSIQUE";"vin";"Boissons";"";4.95;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"08/04/2024";"Biscuits caramel au beurre salé JACQUES MENOU";"biscuits-caramel-au-beurre-sale-jacques-menou";"Epicerie sucrée";"";6.39;3.16;2.91;0.0201;0.0496;0.163;0.0161;0.0027
"17/02/2023";"Vin Rosé IGP Méditerranée Romance BERNE";"vin";"Boissons";"";8.75;1.12;0.266;0.0292;0.599;0.206;0.0138;0.006
"28/08/2024";"Lentilles blondes 10 min CARREFOUR CLASSIC'";"lentilles-blondes-10-min-carrefour-classic";"Epicerie salée";"";2.29;0.175;0.0423;0.0002;0.0387;0.0732;0.0201;0.0
"25/01/2023";"Yaourt nature SAVOIE YAOURT";"yaourt-nature-savoie-yaourt";"Crèmerie et Produits laitiers";"";2.39;0.947;0.515;0.076;0.211;0.124;0.0185;0.0034
"06/03/2024";"Yaourt aux fruits gourmand litchi et rose MAMIE NOVA";"yaourt-aux-fruits-gourmand-litchi-et-rose-mamie-nova";"Crèmerie et Produits laitiers";"";1.49;0.568;0.309;0.0456;0.127;0.0741;0.0111;0.002
"24/11/2022";"Pommes de terre Grenaille";"pommes-de-terre-grenaille";"Bio et Ecologie";"FRANCE";2.69;0.287;0.063;0.0001;0.0;0.148;0.0154;0.0604
"10/12/2023";"Bière Blonde Sans Alcool 0,0% 1664";"biere";"Boissons";"";7.99;4.05;0.24;0.82;1.87;0.991;0.109;0.0205
"09/11/2024";"Cookies pépites chocolat noisettes CARREFOUR CLASSIC'";"cookies-pepites-chocolat-noisettes-carrefour-classic";"Epicerie sucrée";"";1.69;1.58;1.34;0.0666;0.144;0.0222;0.0074;0.0
"05/07/2023";"Aiguillettes  de poulet panées préfrites ALDELIS";"aiguillettes-de-poulet-panees-prefrites-aldelis";"Viandes et Poissons";"ESPAGNE";5.45;0.583;0.159;0.0548;0.0988;0.156;0.0664;0.048
"29/04/2023";"Vin Blanc I.G.P. Pays d'Oc BLEU DE MER";"vin";"Boissons";"";5.65;0.952;0.226;0.0248;0.51;0.175;0.0118;0.0051
"31/07/2024";"Jus gingembre citron Bio JARDIN BIO ETIC";"jus-gingembre-citron-bio-jardin-bio-etic";"Epicerie salée";"";8.45;0.382;0.097;0.0;0.0;0.203;0.0128;0.069
"29/11/2023";"Viande de bœuf : entrecôte";"boeuf";"Viandes et Poissons";"FRANCE";2.05;6.99;6.81;0.0222;0.0541;0.0769;0.011;0.0086
"04/09/2022";"Vin blanc  cuvée d'automne  saint-joseph CAVE SAINT DESIRAT";"vin";"Boissons";"";13.25;0.951;0.226;0.0248;0.509;0.175;0.0118;0.0051
"10/03/2022";"Beurre extra fin doux CARREFOUR CLASSIC'";"beurre-extra-fin-doux-carrefour-classic";"Crèmerie et Produits laitiers";"";2.39;1.98;1.82;0.0125;0.031;0.102;0.0101;0.0017
"09/02/2022";"Gâteau chocolat noir CARREFOUR EXTRA";"gateau-chocolat-noir-carrefour-extra";"Surgelés";"";5.35;3.55;3.01;0.15;0.325;0.0499;0.0166;0.0
"23/08/2023";"Bière India Pale Ale IPA ANOSTEKE";"biere";"Produits régionaux et locaux";"";4.89;1.01;0.0599;0.205;0.466;0.248;0.0272;0.0051
"11/01/2022";"Sardines à l'huile d'olive vierge extra  PARMENTIER";"sardines-a-l-huile-d-olive-vierge-extra-parmentier";"Epicerie salée";"";3.15;0.528;0.18;0.0;0.109;0.228;0.0094;0.0016
"06/03/2024";"Beurre Doux Gastronomique PRESIDENT";"beurre-doux-gastronomique-president";"Crèmerie et Produits laitiers";"";2.75;1.98;1.82;0.0125;0.031;0.102;0.0101;0.0017
"09/03/2024";"Asperges verte Bio";"asperges-verte-bio";"Fruits et Légumes";"FRANCE";7.99;0.655;0.388;0.0001;0.0;0.167;0.0147;0.086
"04/05/2024";"Rognons de bœuf cube";"boeuf";"Viandes et Poissons";"FRANCE";4.79;12.6;12.3;0.04;0.0977;0.139;0.0198;0.0154
"19/07/2023";"Yaourt fruits jaunes mixés brassé CARREFOUR CLASSIC'";"yaourt-fruits-jaunes-mixes-brasse-carrefour-classic";"Crèmerie et Produits laitiers";"";2.29;1.89;1.03;0.152;0.422;0.247;0.0369;0.0068
"06/01/2024";"Neufchâtel Au Lait Cru AOP  REFLETS DE FRANCE";"fromage";"Produits régionaux et locaux";"";2.75;1.17;0.974;0.0543;0.0849;0.0511;0.0074;0.0014
"02/12/2023";"Vin Blanc A.O.P. Alsace Edelzwicker JEAN GEILER";"vin";"Boissons";"";5.09;1.27;0.301;0.0331;0.679;0.233;0.0157;0.0068
"03/07/2022";"Crème dessert saveur chocolat noisette protéinée HIPRO";"yaourt";"Crèmerie et Produits laitiers";"";1.85;0.341;0.185;0.0274;0.0759;0.0445;0.0066;0.0012
"30/10/2024";"Bière Blonde Triple LEFFE";"biere";"Boissons";"";11.15;4.04;0.24;0.818;1.86;0.989;0.109;0.0205
"01/05/2022";"Vin Blanc I.G.P. Pays d'Oc Chardonnay L'HERITAGE DE CARILLAN";"vin";"Boissons";"";3.45;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"07/06/2022";"Champignons noir tendres extra parfumés MEI ASIA";"champignons-noir-tendres-extra-parfumes-mei-asia";"Fruits et Légumes";"";4.31;0.309;0.287;0.0;0.0;0.0149;0.0028;0.004
"21/12/2023";"Bonbons Dragibus Soft HARIBO";"bonbons-dragibus-soft-haribo";"Epicerie sucrée";"";1.59;0.446;0.216;0.0909;0.0693;0.0633;0.0063;0.0
"12/03/2023";"Yaourt grecque nature KOUKAKIS";"yaourt-grecque-nature-koukakis";"Crèmerie et Produits laitiers";"";3.49;0.356;0.187;0.0;0.0;0.133;0.006;0.0302
"07/10/2023";"Café en grains Espresso MEO";"cafe";"Epicerie sucrée";"";15.39;0.636;0.436;0.0181;0.129;0.0402;0.001;0.0112
"02/05/2022";"Vin rouge Cahors MONT LAUR";"vin";"Boissons";"";15.49;6.34;1.5;0.165;3.39;1.16;0.0784;0.0341
"21/04/2023";"Vin  Blanc AOP Bio  CHAPELLE DU SEUIL";"vin";"Boissons";"";21.69;3.81;0.903;0.0993;2.04;0.699;0.0471;0.0205
"23/07/2022";"Barre chocolatée Chocolat au Lait KINDER MAXI";"barre-chocolatee-chocolat-au-lait-kinder-maxi";"Epicerie sucrée";"";5.79;3.31;2.81;0.14;0.303;0.0465;0.0155;0.0
"26/07/2022";"Vin blanc d'Alsace Gewurztraminer Cuvée Camille DOMAINE ACHILLE THIRION";"vin";"Boissons";"";7.95;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"11/07/2022";"Bonbons oursons guimauve chocolat halal SAMIA";"bonbons-oursons-guimauve-chocolat-halal-samia";"Epicerie sucrée";"";2.55;0.268;0.13;0.0545;0.0416;0.038;0.0038;0.0
"19/05/2024";"Moules à l'escabèche BIXENTE IBARRA";"moules-a-l-escabeche-bixente-ibarra";"Epicerie salée";"";2.15;0.346;0.129;0.0;0.0799;0.0625;0.0105;0.0647
"14/02/2024";"Kiwi vert Bio Hayward";"kiwi-vert-bio-hayward";"Fruits et Légumes";"FRANCE";5.99;1.0;0.479;0.0142;0.0;0.414;0.0137;0.0806
"13/05/2022";"Crème Légère Fouettée";"lait";"Crèmerie et Produits laitiers";"";1.79;0.288;0.203;0.0031;0.024;0.0535;0.0041;0.0
"10/05/2022";"Pâté de foie de porc LE REVELOIS";"pate-de-foie-de-porc-le-revelois";"Epicerie salée";"";2.35;1.33;1.21;0.0;0.0451;0.0575;0.0091;0.0095
"02/01/2023";"Soda limonade LIMONETTE";"soda";"Boissons";"";1.1;0.247;0.0451;0.0065;0.069;0.105;0.0182;0.0034
"30/09/2023";"Châtaignes pelées et cuites";"chataignes-pelees-et-cuites";"Fruits et Légumes";"FRANCE";5.99;0.777;0.684;0.0001;0.0;0.0684;0.0108;0.0143
"28/10/2022";"Bière Blonde de Caractère Non-Filtrée PELICAN";"biere";"Boissons";"";1.99;0.674;0.04;0.137;0.311;0.165;0.0182;0.0034
"23/11/2023";"Yaourts Pâtissiers aux fruits rouges LA LAITIERE";"yaourts-patissiers-aux-fruits-rouges-la-laitiere";"Crèmerie et Produits laitiers";"";1.95;0.575;0.406;0.0062;0.048;0.107;0.0081;0.0
"31/10/2022";"Riz  long parfumé jasmin Bio TODEI";"riz-long-parfume-jasmin-bio-todei";"Epicerie salée";"";3.19;1.01;0.805;0.0001;0.0191;0.173;0.0102;0.0
"20/03/2023";"Plat Cuisiné Brandade à la Morue MAISON BRIAU";"plat-cuisine-brandade-a-la-morue-maison-briau";"Viandes et Poissons";"FRANCE";7.79;0.37;0.236;0.0001;0.0248;0.0949;0.014;0.0
"10/01/2024";"Vin Blanc AOP Bandol Bio DOMAINES BUNAN";"vin";"Boissons";"";12.4;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"02/05/2022";"Coffret Assortiment Thés Noirs Parfumés LIPTON";"the";"Epicerie sucrée";"";10.99;0.004;0.002;0.0;0.0006;0.0003;0.0;0.001
"05/10/2024";"Tablette de chocolat au lait L'Original COTE D'OR";"tablette-de-chocolat-au-lait-l-original-cote-d-or";"Epicerie sucrée";"";4.05;0.368;0.2;0.0453;0.0722;0.0455;0.0053;0.0
"07/04/2022";"Bière Aromatisée à la Cerise BURGINDIA";"biere";"Boissons";"";2.6;0.445;0.0264;0.0901;0.205;0.109;0.012;0.0023
"05/11/2024";"Jus De Clémentine Pressées 100% Pur Jus Sans Sucres Ajoutés ANDROS";"jus-de-clementine-pressees-100-pur-jus-sans-sucres-ajoutes-andros";"Fruits et Légumes";"";3.45;1.3;0.583;0.0001;0.0;0.474;0.0298;0.215
"03/06/2022";"Jus de Fruits Orange Pomme Fraise Framboise pressé à froid FLORETTE";"jus-de-fruits-orange-pomme-fraise-framboise-presse-a-froid-florette";"Fruits et Légumes";"FRANCE";3.99;0.358;0.159;0.0;0.0;0.183;0.0092;0.007
"06/05/2022";"Gorgonzola  AOP";"fromage";"Crèmerie et Produits laitiers";"";3.5;1.17;0.974;0.0543;0.0849;0.0511;0.0074;0.0014
"13/12/2022";"Sardines citron-basilic s/huile CONNETABLE";"sardines-citron-basilic-s-huile-connetable";"Epicerie salée";"";1.95;0.172;0.0932;0.0211;0.0337;0.0212;0.0025;0.0
"06/12/2023";"Capsules de café latte vanille macadamia compatibles Nescafé et Dolce Gusto COLUMBUS";"cafe";"Epicerie sucrée";"";5.24;0.0915;0.0628;0.0026;0.0186;0.0058;0.0001;0.0016
"23/10/2024";"Filets de saumon rose du Pacifique MSC FINDUS";"filets-de-saumon-rose-du-pacifique-msc-findus";"Surgelés";"";11.65;2.22;1.66;0.011;0.188;0.341;0.0162;0.0027
"20/08/2022";"Moulage lapin chocolat au lait LINDT";"moulage-lapin-chocolat-au-lait-lindt";"Epicerie sucrée";"";6.55;1.58;1.34;0.0666;0.144;0.0222;0.0074;0.0
"22/07/2023";"Biscuit citron gingembre GERBLE BIO";"biscuit-citron-gingembre-gerble-bio";"Bio et Ecologie";"";2.65;0.162;0.0878;0.0199;0.0317;0.02;0.0023;0.0
"14/01/2024";"Lait Bio Demi-Ecrémé UHT   LACTEL";"lait";"Bio et Ecologie";"";6.54;3.45;2.44;0.0372;0.288;0.642;0.0486;0.0
"02/05/2024";"Vin rouge MON PETIT PLAISIR";"vin";"Boissons";"";5.95;0.952;0.226;0.0248;0.51;0.175;0.0118;0.0051
"29/01/2023";"Tomates séchées Bio CARREFOUR BIO";"tomates-sechees-bio-carrefour-bio";"Bio et Ecologie";"";3.39;0.0626;0.0222;0.0;0.0;0.0298;0.0025;0.0081
"29/10/2023";"Crème Fleurette Entière 30% MG YOPLAIT";"lait";"Crèmerie et Produits laitiers";"";2.45;0.515;0.364;0.0056;0.043;0.0959;0.0073;0.0
"10/10/2023";"Bière Blonde HEINEKEN";"biere";"Boissons";"";4.75;2.69;0.16;0.545;1.24;0.659;0.0724;0.0136
"08/09/2024";"Vin Rouge A.O.P. Côtes-Du-Rhône LA CAVE D'AUGUSTIN FLORENT LES PIERRASQUES";"vin";"Boissons";"";3.99;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"04/10/2024";"Glace spéculoos HAAGEN DAZS";"yaourt";"Surgelés";"";6.59;0.614;0.334;0.0492;0.137;0.08;0.012;0.0022
"11/05/2023";"Vin rouge Coteaux du Languedoc Saint-Saturnin DOMAINE DES MAZES";"vin";"Boissons";"";3.9;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"10/12/2022";"Nectarine";"nectarine";"Fruits et Légumes";"ESPAGNE";2.99;0.307;0.107;0.0001;0.0;0.149;0.011;0.0403
"12/02/2023";"Pizza bolognese CARREFOUR EXTRA";"pizza-bolognese-carrefour-extra";"Surgelés";"";2.55;1.35;1.0;0.105;0.0953;0.0971;0.0156;0.0355
"16/10/2023";"Ail";"ail";"Fruits et Légumes";"FRANCE";2.49;0.191;0.042;0.0001;0.0;0.0988;0.0103;0.0402
"02/07/2022";"Boisson au thé glacé saveur Pêche Abricot LIPTON";"soda";"Boissons";"";1.79;0.618;0.113;0.0163;0.173;0.262;0.0454;0.0085
"09/04/2024";"Beurre gastronomique demi-sel CARREFOUR CLASSIC'";"beurre-gastronomique-demi-sel-carrefour-classic";"Crèmerie et Produits laitiers";"";4.99;3.96;3.64;0.0251;0.062;0.204;0.0202;0.0034
"15/12/2022";"Raisin muscat de Provence  REFLETS DE FRANCE";"raisin-muscat-de-provence-reflets-de-france";"Fruits et Légumes";"FRANCE";4.99;0.382;0.128;0.0001;0.0;0.214;0.0164;0.0242
"23/02/2023";"Boisson Goût Pastèque Et Nata de Coco MOGU MOGU";"soda";"Boissons";"";1.65;0.158;0.0288;0.0042;0.0441;0.0668;0.0116;0.0022
"17/02/2024";"Fromage croque-monsieur nature CARREFOUR CLASSIC'";"fromage";"Crèmerie et Produits laitiers";"";1.19;1.17;0.974;0.0543;0.0849;0.0511;0.0074;0.0014
"08/12/2024";"Fromage en Tranches de Brebis AGOUR";"fromage";"Crèmerie et Produits laitiers";"";5.29;1.17;0.974;0.0543;0.0849;0.0511;0.0074;0.0014
"17/07/2022";"Bonbons Bisous goût fraise sucrés FINI";"bonbons-bisous-gout-fraise-sucres-fini";"Epicerie sucrée";"";2.29;0.245;0.119;0.05;0.0381;0.0348;0.0034;0.0
"01/07/2024";"Bonbons Fun Box CARREFOUR CLASSIC'";"bonbons-fun-box-carrefour-classic";"Epicerie sucrée";"";3.45;0.892;0.433;0.182;0.139;0.127;0.0125;0.0
"28/07/2022";"Dessert moelleux au chocolat noir MARIE MORIN";"dessert-moelleux-au-chocolat-noir-marie-morin";"Crèmerie et Produits laitiers";"";3.65;1.89;1.6;0.0799;0.173;0.0266;0.0089;0.0
"01/03/2024";"Thé vert pamplemousse mandarine LIPTON";"the";"Epicerie sucrée";"";2.79;0.0014;0.0007;0.0;0.0002;0.0001;0.0;0.0004
"28/12/2023";"Vin Pétillant Crémant de Loire rosé brut MONCONTOUR";"vin";"Boissons";"";7.05;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"24/02/2024";"Café en grains  Secrets de Nature Congusta & Mundo Novo intensité 9  CARTE NOIRE";"cafe";"Grands formats";"";20.75;0.636;0.436;0.0181;0.129;0.0402;0.001;0.0112
"17/06/2024";"Raclette de Savoie";"fromage";"Crèmerie et Produits laitiers";"";0.96;1.29;1.07;0.0596;0.0932;0.0562;0.0081;0.0015
"08/01/2023";"Lait frais   fermenté Kéfir LACTEL";"lait";"Crèmerie et Produits laitiers";"";1.75;0.575;0.406;0.0062;0.048;0.107;0.0081;0.0
"18/01/2024";"Fromage frais en faisselle nature 0% MG LA BRESSANE";"fromage-frais-en-faisselle-nature-0-mg-la-bressane";"Crèmerie et Produits laitiers";"";2.65;3.51;2.92;0.163;0.254;0.153;0.0221;0.0041
"13/03/2023";"Biscuits petits sablés caramel beurre salé sans huile de palme BONNE MAMAN";"biscuits-petits-sables-caramel-beurre-sale-sans-huile-de-palme-bonne-maman";"Epicerie sucrée";"";2.65;2.47;2.28;0.0157;0.0388;0.127;0.0126;0.0021
"09/02/2023";"Saint-Marcellin IGP BOURDIN";"fromage";"Produits régionaux et locaux";"";5.59;2.34;1.95;0.109;0.17;0.102;0.0147;0.0027
"08/05/2023";"Glaces cônes vanille CARREFOUR";"yaourt";"Surgelés";"";1.99;0.774;0.421;0.0621;0.172;0.101;0.0151;0.0028
"12/09/2024";"Plat cuisiné Pad thaï poulet CARREFOUR SENSATION";"plat-cuisine-pad-thai-poulet-carrefour-sensation";"Surgelés";"";4.99;1.6;1.05;0.29;0.132;0.107;0.0142;0.0024
"02/11/2024";"Tablette de Chocolat au Lait Pop Corn Fairy Choc CARREFOUR SENSATION";"tablette-de-chocolat-au-lait-pop-corn-fairy-choc-carrefour-sensation";"Epicerie sucrée";"";2.85;0.221;0.12;0.0272;0.0433;0.0273;0.0032;0.0
"29/07/2022";"Bière Blanche HOEGAARDEN";"biere";"Boissons";"";1.85;0.674;0.04;0.137;0.311;0.165;0.0182;0.0034
"01/07/2022";"Haché végétal façon bolognaise au soja Bio à cuisiner CEREAL BIO";"hache-vegetal-facon-bolognaise-au-soja-bio-a-cuisiner-cereal-bio";"Bio et Ecologie";"";2.99;0.107;0.0219;0.0234;0.0241;0.0338;0.0037;0.0
"15/09/2022";"Tarte saumon poireaux CARREFOUR CLASSIC'";"tarte-saumon-poireaux-carrefour-classic";"Surgelés";"";3.09;0.155;0.0276;0.0;0.0;0.109;0.0056;0.0129
"07/11/2023";"Yaourt à boire Chocolat YOP";"yaourt-a-boire-chocolat-yop";"Crèmerie et Produits laitiers";"";2.49;5.68;4.81;0.24;0.52;0.0797;0.0266;0.0
"14/07/2022";"Vin Rouge Languedoc-Roussillon AOP DANDY";"vin";"Boissons";"";9.55;0.952;0.226;0.0248;0.509;0.175;0.0118;0.0051
"23/01/2023";"Yaourt à la grecque pêche passion CARREFOUR EXTRA";"yaourt-a-la-grecque-peche-passion-carrefour-extra";"Crèmerie et Produits laitiers";"";2.19;0.354;0.108;0.0;0.0;0.188;0.0095;0.0484
"17/05/2023";"Pizza Mini Fromage ITALPIZZA";"pizza-mini-fromage-italpizza";"Surgelés";"";2.99;2.58;2.14;0.12;0.187;0.113;0.0162;0.003
